id,date,days_after_open,day_of_week,hours_after_open,drink_id,name,unit_price,quantity,raining,study_area_id,study_area_name,dist_to_cafe
291,2019/7/27,5,Sat,0,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
292,2019/7/27,5,Sat,1,0,Espresso,3.5,2,No,0,Fisher Library (F03),70
293,2019/7/27,5,Sat,1,5,Flat White (L),4.9,4,No,0,Fisher Library (F03),70
294,2019/7/27,5,Sat,1,11,Chai Latte (L),4.4,1,No,3,Abercrombie (H70),700
295,2019/7/27,5,Sat,1,12,Chai Latte (S),3.6,2,No,6,Peter Nicol Russell (PNR),950
296,2019/7/27,5,Sat,1,7,Latte (L),4.9,1,No,1,Law Library (F10),84
298,2019/7/27,5,Sat,1,9,Cappuccino (L),4.9,1,Yes,5,Carslaw (F07),150
299,2019/7/27,5,Sat,2,6,Flat White (S),4,1,No,3,Abercrombie (H70),700
300,2019/7/27,5,Sat,2,5,Flat White (L),4.9,1,No,4,Brennan MacCallum (A18),350
301,2019/7/27,5,Sat,2,6,Flat White (S),4,2,No,1,Law Library (F10),84
302,2019/7/27,5,Sat,2,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
303,2019/7/27,5,Sat,2,12,Chai Latte (S),3.6,1,No,1,Law Library (F10),84
304,2019/7/27,5,Sat,2,16,Hot Chocolate (S),3.8,2,No,2,The Quarter (A16),400
305,2019/7/27,5,Sat,2,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
306,2019/7/27,5,Sat,2,8,Latte (S),4,1,Yes,1,Law Library (F10),84
307,2019/7/27,5,Sat,2,1,Ristretto,3.3,1,No,4,Brennan MacCallum (A18),350
308,2019/7/27,5,Sat,3,2,Macchiato,3.8,1,No,4,Brennan MacCallum (A18),350
309,2019/7/27,5,Sat,3,14,Mocha (S),4.5,2,No,5,Carslaw (F07),150
310,2019/7/27,5,Sat,3,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
311,2019/7/27,5,Sat,4,16,Hot Chocolate (S),3.8,1,No,4,Brennan MacCallum (A18),350
312,2019/7/27,5,Sat,4,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
313,2019/7/27,5,Sat,4,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
314,2019/7/27,5,Sat,4,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
315,2019/7/27,5,Sat,4,3,Long Black (L),4,1,No,5,Carslaw (F07),150
316,2019/7/27,5,Sat,4,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
317,2019/7/27,5,Sat,5,11,Chai Latte (L),4.4,2,No,4,Brennan MacCallum (A18),350
318,2019/7/27,5,Sat,5,10,Cappuccino (S),4,1,No,6,Peter Nicol Russell (PNR),950
319,2019/7/27,5,Sat,5,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
320,2019/7/27,5,Sat,5,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
321,2019/7/28,6,Sun,0,13,Mocha (L),5.4,1,No,3,Abercrombie (H70),700
322,2019/7/28,6,Sun,0,11,Chai Latte (L),4.4,2,No,5,Carslaw (F07),150
323,2019/7/28,6,Sun,0,12,Chai Latte (S),3.6,1,No,0,Fisher Library (F03),70
324,2019/7/28,6,Sun,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
325,2019/7/28,6,Sun,0,12,Chai Latte (S),3.6,1,No,0,Fisher Library (F03),70
326,2019/7/28,6,Sun,0,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
327,2019/7/28,6,Sun,0,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
328,2019/7/28,6,Sun,0,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
329,2019/7/28,6,Sun,0,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
330,2019/7/28,6,Sun,0,11,Chai Latte (L),4.4,1,No,5,Carslaw (F07),150
331,2019/7/28,6,Sun,1,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
332,2019/7/28,6,Sun,1,3,Long Black (L),4,1,No,2,The Quarter (A16),400
333,2019/7/28,6,Sun,1,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
334,2019/7/28,6,Sun,1,4,Long Black (S),3.8,3,No,5,Carslaw (F07),150
335,2019/7/28,6,Sun,1,10,Cappuccino (S),4,1,No,3,Abercrombie (H70),700
336,2019/7/28,6,Sun,1,6,Flat White (S),4,2,No,5,Carslaw (F07),150
337,2019/7/28,6,Sun,1,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
338,2019/7/28,6,Sun,1,13,Mocha (L),5.4,1,No,2,The Quarter (A16),400
339,2019/7/28,6,Sun,1,0,Espresso,3.5,1,No,3,Abercrombie (H70),700
340,2019/7/28,6,Sun,2,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
341,2019/7/28,6,Sun,2,3,Long Black (L),4,1,No,5,Carslaw (F07),150
342,2019/7/28,6,Sun,2,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
343,2019/7/28,6,Sun,2,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
344,2019/7/28,6,Sun,2,11,Chai Latte (L),4.4,1,No,0,Fisher Library (F03),70
345,2019/7/28,6,Sun,2,14,Mocha (S),4.5,3,No,5,Carslaw (F07),150
346,2019/7/28,6,Sun,2,2,Macchiato,3.8,2,No,4,Brennan MacCallum (A18),350
347,2019/7/28,6,Sun,2,10,Cappuccino (S),4,1,No,3,Abercrombie (H70),700
348,2019/7/28,6,Sun,2,16,Hot Chocolate (S),3.8,1,No,1,Law Library (F10),84
349,2019/7/28,6,Sun,3,7,Latte (L),4.9,1,No,1,Law Library (F10),84
350,2019/7/28,6,Sun,3,1,Ristretto,3.3,2,No,0,Fisher Library (F03),70
351,2019/7/28,6,Sun,3,2,Macchiato,3.8,1,No,4,Brennan MacCallum (A18),350
352,2019/7/28,6,Sun,3,2,Macchiato,3.8,1,Yes,1,Law Library (F10),84
353,2019/7/28,6,Sun,3,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
354,2019/7/28,6,Sun,3,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
355,2019/7/28,6,Sun,3,13,Mocha (L),5.4,1,No,6,Peter Nicol Russell (PNR),950
356,2019/7/28,6,Sun,3,7,Latte (L),4.9,1,No,4,Brennan MacCallum (A18),350
357,2019/7/28,6,Sun,3,16,Hot Chocolate (S),3.8,1,No,4,Brennan MacCallum (A18),350
358,2019/7/28,6,Sun,4,3,Long Black (L),4,1,No,6,Peter Nicol Russell (PNR),950
359,2019/7/28,6,Sun,4,1,Ristretto,3.3,1,No,1,Law Library (F10),84
360,2019/7/28,6,Sun,5,0,Espresso,3.5,4,No,1,Law Library (F10),84
361,2019/7/28,6,Sun,5,13,Mocha (L),5.4,1,No,3,Abercrombie (H70),700
362,2019/7/28,6,Sun,5,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
363,2019/7/28,6,Sun,5,1,Ristretto,3.3,1,No,1,Law Library (F10),84
364,2019/7/28,6,Sun,5,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
365,2019/7/28,6,Sun,5,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
366,2019/7/28,6,Sun,5,5,Flat White (L),4.9,4,No,5,Carslaw (F07),150
367,2019/7/29,7,Mon,0,1,Ristretto,3.3,1,No,0,Fisher Library (F03),70
368,2019/7/29,7,Mon,0,7,Latte (L),4.9,1,No,5,Carslaw (F07),150
369,2019/7/29,7,Mon,0,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
370,2019/7/29,7,Mon,0,8,Latte (S),4,1,Yes,1,Law Library (F10),84
371,2019/7/29,7,Mon,0,12,Chai Latte (S),3.6,1,No,4,Brennan MacCallum (A18),350
372,2019/7/29,7,Mon,0,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
373,2019/7/29,7,Mon,0,11,Chai Latte (L),4.4,1,No,5,Carslaw (F07),150
374,2019/7/29,7,Mon,0,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
375,2019/7/29,7,Mon,0,8,Latte (S),4,1,Yes,0,Fisher Library (F03),70
376,2019/7/29,7,Mon,0,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
377,2019/7/29,7,Mon,1,9,Cappuccino (L),4.9,1,Yes,0,Fisher Library (F03),70
378,2019/7/29,7,Mon,1,9,Cappuccino (L),4.9,1,Yes,0,Fisher Library (F03),70
379,2019/7/29,7,Mon,1,3,Long Black (L),4,1,No,2,The Quarter (A16),400
380,2019/7/29,7,Mon,1,11,Chai Latte (L),4.4,1,No,3,Abercrombie (H70),700
381,2019/7/29,7,Mon,1,5,Flat White (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
382,2019/7/29,7,Mon,1,3,Long Black (L),4,1,No,1,Law Library (F10),84
383,2019/7/29,7,Mon,1,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
384,2019/7/29,7,Mon,1,6,Flat White (S),4,2,No,5,Carslaw (F07),150
385,2019/7/29,7,Mon,1,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
386,2019/7/29,7,Mon,1,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
387,2019/7/29,7,Mon,1,11,Chai Latte (L),4.4,1,No,6,Peter Nicol Russell (PNR),950
388,2019/7/29,7,Mon,2,3,Long Black (L),4,1,No,5,Carslaw (F07),150
389,2019/7/29,7,Mon,2,11,Chai Latte (L),4.4,1,No,0,Fisher Library (F03),70
390,2019/7/29,7,Mon,2,2,Macchiato,3.8,2,Yes,0,Fisher Library (F03),70
391,2019/7/29,7,Mon,2,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
392,2019/7/29,7,Mon,2,2,Macchiato,3.8,2,Yes,1,Law Library (F10),84
393,2019/7/29,7,Mon,2,16,Hot Chocolate (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
394,2019/7/29,7,Mon,2,13,Mocha (L),5.4,4,No,5,Carslaw (F07),150
395,2019/7/29,7,Mon,2,14,Mocha (S),4.5,1,No,1,Law Library (F10),84
396,2019/7/29,7,Mon,2,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
397,2019/7/29,7,Mon,2,9,Cappuccino (L),4.9,2,Yes,1,Law Library (F10),84
398,2019/7/29,7,Mon,2,12,Chai Latte (S),3.6,1,No,4,Brennan MacCallum (A18),350
399,2019/7/29,7,Mon,3,13,Mocha (L),5.4,1,No,4,Brennan MacCallum (A18),350
400,2019/7/29,7,Mon,3,2,Macchiato,3.8,4,No,2,The Quarter (A16),400
401,2019/7/29,7,Mon,3,0,Espresso,3.5,1,No,5,Carslaw (F07),150
402,2019/7/29,7,Mon,3,11,Chai Latte (L),4.4,1,No,6,Peter Nicol Russell (PNR),950
403,2019/7/29,7,Mon,3,16,Hot Chocolate (S),3.8,1,No,0,Fisher Library (F03),70
404,2019/7/29,7,Mon,3,7,Latte (L),4.9,1,No,1,Law Library (F10),84
405,2019/7/29,7,Mon,3,10,Cappuccino (S),4,4,No,0,Fisher Library (F03),70
406,2019/7/29,7,Mon,3,11,Chai Latte (L),4.4,1,No,4,Brennan MacCallum (A18),350
407,2019/7/29,7,Mon,4,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
408,2019/7/29,7,Mon,4,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
409,2019/7/29,7,Mon,4,12,Chai Latte (S),3.6,4,No,0,Fisher Library (F03),70
410,2019/7/29,7,Mon,5,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
411,2019/7/29,7,Mon,5,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
412,2019/7/29,7,Mon,5,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
413,2019/7/29,7,Mon,5,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
414,2019/7/29,7,Mon,5,13,Mocha (L),5.4,1,No,0,Fisher Library (F03),70
415,2019/7/29,7,Mon,5,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
416,2019/7/30,8,Tue,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
417,2019/7/30,8,Tue,0,10,Cappuccino (S),4,1,No,5,Carslaw (F07),150
418,2019/7/30,8,Tue,0,13,Mocha (L),5.4,2,No,5,Carslaw (F07),150
419,2019/7/30,8,Tue,0,3,Long Black (L),4,3,No,2,The Quarter (A16),400
420,2019/7/30,8,Tue,0,2,Macchiato,3.8,1,No,2,The Quarter (A16),400
421,2019/7/30,8,Tue,0,8,Latte (S),4,1,Yes,5,Carslaw (F07),150
424,2019/7/30,8,Tue,0,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
425,2019/7/30,8,Tue,0,8,Latte (S),4,1,Yes,1,Law Library (F10),84
426,2019/7/30,8,Tue,1,11,Chai Latte (L),4.4,1,No,0,Fisher Library (F03),70
427,2019/7/30,8,Tue,1,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
428,2019/7/30,8,Tue,1,0,Espresso,3.5,2,No,1,Law Library (F10),84
429,2019/7/30,8,Tue,1,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
430,2019/7/30,8,Tue,1,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
431,2019/7/30,8,Tue,1,5,Flat White (L),4.9,2,Yes,0,Fisher Library (F03),70
432,2019/7/30,8,Tue,1,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
433,2019/7/30,8,Tue,2,4,Long Black (S),3.8,1,No,4,Brennan MacCallum (A18),350
434,2019/7/30,8,Tue,2,16,Hot Chocolate (S),3.8,1,No,4,Brennan MacCallum (A18),350
435,2019/7/30,8,Tue,2,0,Espresso,3.5,1,No,3,Abercrombie (H70),700
436,2019/7/30,8,Tue,2,3,Long Black (L),4,1,No,4,Brennan MacCallum (A18),350
437,2019/7/30,8,Tue,2,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
438,2019/7/30,8,Tue,2,7,Latte (L),4.9,1,No,3,Abercrombie (H70),700
439,2019/7/30,8,Tue,2,7,Latte (L),4.9,1,No,4,Brennan MacCallum (A18),350
440,2019/7/30,8,Tue,2,16,Hot Chocolate (S),3.8,1,No,6,Peter Nicol Russell (PNR),950
441,2019/7/30,8,Tue,2,12,Chai Latte (S),3.6,1,No,0,Fisher Library (F03),70
442,2019/7/30,8,Tue,2,11,Chai Latte (L),4.4,1,No,1,Law Library (F10),84
443,2019/7/30,8,Tue,2,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
444,2019/7/30,8,Tue,2,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
445,2019/7/30,8,Tue,2,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
446,2019/7/30,8,Tue,3,14,Mocha (S),4.5,1,No,3,Abercrombie (H70),700
447,2019/7/30,8,Tue,3,13,Mocha (L),5.4,2,No,0,Fisher Library (F03),70
448,2019/7/30,8,Tue,3,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
449,2019/7/30,8,Tue,3,3,Long Black (L),4,1,No,6,Peter Nicol Russell (PNR),950
450,2019/7/30,8,Tue,3,7,Latte (L),4.9,2,No,1,Law Library (F10),84
451,2019/7/30,8,Tue,3,6,Flat White (S),4,1,No,1,Law Library (F10),84
452,2019/7/30,8,Tue,3,7,Latte (L),4.9,1,No,5,Carslaw (F07),150
453,2019/7/30,8,Tue,3,11,Chai Latte (L),4.4,1,No,6,Peter Nicol Russell (PNR),950
454,2019/7/30,8,Tue,3,7,Latte (L),4.9,1,No,0,Fisher Library (F03),70
455,2019/7/30,8,Tue,3,6,Flat White (S),4,1,No,6,Peter Nicol Russell (PNR),950
456,2019/7/30,8,Tue,3,3,Long Black (L),4,2,No,0,Fisher Library (F03),70
457,2019/7/30,8,Tue,4,6,Flat White (S),4,1,No,1,Law Library (F10),84
458,2019/7/30,8,Tue,4,0,Espresso,3.5,1,No,1,Law Library (F10),84
460,2019/7/30,8,Tue,4,6,Flat White (S),4,1,No,6,Peter Nicol Russell (PNR),950
461,2019/7/30,8,Tue,4,1,Ristretto,3.3,1,No,1,Law Library (F10),84
462,2019/7/30,8,Tue,4,16,Hot Chocolate (S),3.8,1,No,3,Abercrombie (H70),700
463,2019/7/30,8,Tue,4,8,Latte (S),4,1,Yes,0,Fisher Library (F03),70
464,2019/7/30,8,Tue,4,0,Espresso,3.5,1,No,5,Carslaw (F07),150
465,2019/7/30,8,Tue,4,4,Long Black (S),3.8,1,No,1,Law Library (F10),84
466,2019/7/30,8,Tue,5,3,Long Black (L),4,1,No,6,Peter Nicol Russell (PNR),950
467,2019/7/30,8,Tue,5,1,Ristretto,3.3,1,No,6,Peter Nicol Russell (PNR),950
468,2019/7/30,8,Tue,5,13,Mocha (L),5.4,1,No,3,Abercrombie (H70),700
469,2019/7/30,8,Tue,5,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
470,2019/7/30,8,Tue,5,9,Cappuccino (L),4.9,3,Yes,1,Law Library (F10),84
471,2019/7/30,8,Tue,5,0,Espresso,3.5,2,No,4,Brennan MacCallum (A18),350
472,2019/7/30,8,Tue,5,6,Flat White (S),4,1,No,1,Law Library (F10),84
473,2019/7/30,8,Tue,5,11,Chai Latte (L),4.4,1,No,1,Law Library (F10),84
474,2019/7/31,9,Wed,0,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
475,2019/7/31,9,Wed,0,11,Chai Latte (L),4.4,1,No,0,Fisher Library (F03),70
476,2019/7/31,9,Wed,0,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
477,2019/7/31,9,Wed,0,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
478,2019/7/31,9,Wed,0,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
479,2019/7/31,9,Wed,0,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
480,2019/7/31,9,Wed,0,2,Macchiato,3.8,1,No,1,Law Library (F10),84
481,2019/7/31,9,Wed,0,1,Ristretto,3.3,1,No,5,Carslaw (F07),150
482,2019/7/31,9,Wed,0,2,Macchiato,3.8,2,No,0,Fisher Library (F03),70
483,2019/7/31,9,Wed,0,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
484,2019/7/31,9,Wed,0,3,Long Black (L),4,1,No,1,Law Library (F10),84
485,2019/7/31,9,Wed,0,8,Latte (S),4,3,Yes,0,Fisher Library (F03),70
486,2019/7/31,9,Wed,1,0,Espresso,3.5,3,No,5,Carslaw (F07),150
487,2019/7/31,9,Wed,1,11,Chai Latte (L),4.4,1,No,5,Carslaw (F07),150
488,2019/7/31,9,Wed,1,9,Cappuccino (L),4.9,1,Yes,5,Carslaw (F07),150
489,2019/7/31,9,Wed,1,11,Chai Latte (L),4.4,1,No,2,The Quarter (A16),400
490,2019/7/31,9,Wed,1,9,Cappuccino (L),4.9,2,Yes,1,Law Library (F10),84
491,2019/7/31,9,Wed,1,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
492,2019/7/31,9,Wed,1,5,Flat White (L),4.9,1,Yes,0,Fisher Library (F03),70
493,2019/7/31,9,Wed,1,4,Long Black (S),3.8,2,Yes,1,Law Library (F10),84
494,2019/7/31,9,Wed,1,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
495,2019/7/31,9,Wed,1,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
496,2019/7/31,9,Wed,1,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
497,2019/7/31,9,Wed,1,10,Cappuccino (S),4,2,No,0,Fisher Library (F03),70
498,2019/7/31,9,Wed,1,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
499,2019/7/31,9,Wed,1,14,Mocha (S),4.5,1,No,6,Peter Nicol Russell (PNR),950
500,2019/7/31,9,Wed,1,13,Mocha (L),5.4,1,No,3,Abercrombie (H70),700
501,2019/7/31,9,Wed,1,7,Latte (L),4.9,1,No,5,Carslaw (F07),150
502,2019/7/31,9,Wed,1,6,Flat White (S),4,1,No,0,Fisher Library (F03),70
503,2019/7/31,9,Wed,1,0,Espresso,3.5,1,No,4,Brennan MacCallum (A18),350
504,2019/7/31,9,Wed,2,13,Mocha (L),5.4,1,No,3,Abercrombie (H70),700
505,2019/7/31,9,Wed,2,2,Macchiato,3.8,2,No,1,Law Library (F10),84
506,2019/7/31,9,Wed,2,9,Cappuccino (L),4.9,1,Yes,1,Law Library (F10),84
507,2019/7/31,9,Wed,2,1,Ristretto,3.3,1,No,1,Law Library (F10),84
508,2019/7/31,9,Wed,2,1,Ristretto,3.3,1,No,3,Abercrombie (H70),700
509,2019/7/31,9,Wed,2,2,Macchiato,3.8,1,No,1,Law Library (F10),84
510,2019/7/31,9,Wed,2,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
511,2019/7/31,9,Wed,2,1,Ristretto,3.3,1,No,0,Fisher Library (F03),70
512,2019/7/31,9,Wed,2,3,Long Black (L),4,1,No,0,Fisher Library (F03),70
513,2019/7/31,9,Wed,2,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
514,2019/7/31,9,Wed,2,15,Hot Chocolate (L),4.6,2,Yes,1,Law Library (F10),84
515,2019/7/31,9,Wed,2,3,Long Black (L),4,2,No,4,Brennan MacCallum (A18),350
516,2019/7/31,9,Wed,2,10,Cappuccino (S),4,1,No,4,Brennan MacCallum (A18),350
517,2019/7/31,9,Wed,2,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
518,2019/7/31,9,Wed,2,12,Chai Latte (S),3.6,2,No,0,Fisher Library (F03),70
519,2019/7/31,9,Wed,2,14,Mocha (S),4.5,3,No,2,The Quarter (A16),400
520,2019/7/31,9,Wed,3,14,Mocha (S),4.5,1,No,4,Brennan MacCallum (A18),350
521,2019/7/31,9,Wed,3,4,Long Black (S),3.8,3,Yes,1,Law Library (F10),84
522,2019/7/31,9,Wed,3,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
523,2019/7/31,9,Wed,3,9,Cappuccino (L),4.9,1,No,4,Brennan MacCallum (A18),350
524,2019/7/31,9,Wed,3,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
525,2019/7/31,9,Wed,3,3,Long Black (L),4,2,No,1,Law Library (F10),84
526,2019/7/31,9,Wed,3,7,Latte (L),4.9,4,No,4,Brennan MacCallum (A18),350
527,2019/7/31,9,Wed,4,16,Hot Chocolate (S),3.8,1,No,5,Carslaw (F07),150
528,2019/7/31,9,Wed,4,0,Espresso,3.5,1,No,0,Fisher Library (F03),70
530,2019/7/31,9,Wed,4,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
531,2019/7/31,9,Wed,4,6,Flat White (S),4,2,No,1,Law Library (F10),84
532,2019/7/31,9,Wed,4,16,Hot Chocolate (S),3.8,3,No,4,Brennan MacCallum (A18),350
533,2019/7/31,9,Wed,4,3,Long Black (L),4,1,No,5,Carslaw (F07),150
534,2019/7/31,9,Wed,4,11,Chai Latte (L),4.4,1,No,4,Brennan MacCallum (A18),350
535,2019/7/31,9,Wed,4,12,Chai Latte (S),3.6,2,No,6,Peter Nicol Russell (PNR),950
536,2019/7/31,9,Wed,4,11,Chai Latte (L),4.4,1,No,1,Law Library (F10),84
537,2019/7/31,9,Wed,4,10,Cappuccino (S),4,1,No,0,Fisher Library (F03),70
538,2019/7/31,9,Wed,4,14,Mocha (S),4.5,1,No,6,Peter Nicol Russell (PNR),950
539,2019/7/31,9,Wed,5,16,Hot Chocolate (S),3.8,1,Yes,0,Fisher Library (F03),70
540,2019/7/31,9,Wed,5,6,Flat White (S),4,1,No,6,Peter Nicol Russell (PNR),950
541,2019/7/31,9,Wed,5,8,Latte (S),4,1,Yes,0,Fisher Library (F03),70
542,2019/7/31,9,Wed,5,15,Hot Chocolate (L),4.6,1,Yes,1,Law Library (F10),84
543,2019/7/31,9,Wed,5,4,Long Black (S),3.8,1,Yes,5,Carslaw (F07),150
544,2019/7/31,9,Wed,5,14,Mocha (S),4.5,1,No,0,Fisher Library (F03),70
545,2019/8/1,10,Thu,0,1,Ristretto,3.3,2,No,6,Peter Nicol Russell (PNR),950
546,2019/8/1,10,Thu,0,14,Mocha (S),4.5,1,No,1,Law Library (F10),84
547,2019/8/1,10,Thu,0,7,Latte (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
548,2019/8/1,10,Thu,0,13,Mocha (L),5.4,1,No,4,Brennan MacCallum (A18),350
549,2019/8/1,10,Thu,0,7,Latte (L),4.9,1,No,5,Carslaw (F07),150
550,2019/8/1,10,Thu,0,12,Chai Latte (S),3.6,1,No,1,Law Library (F10),84
551,2019/8/1,10,Thu,0,2,Macchiato,3.8,1,No,0,Fisher Library (F03),70
552,2019/8/1,10,Thu,0,16,Hot Chocolate (S),3.8,1,Yes,0,Fisher Library (F03),70
553,2019/8/1,10,Thu,0,8,Latte (S),4,1,Yes,5,Carslaw (F07),150
554,2019/8/1,10,Thu,0,10,Cappuccino (S),4,3,No,6,Peter Nicol Russell (PNR),950
555,2019/8/1,10,Thu,0,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
556,2019/8/1,10,Thu,0,14,Mocha (S),4.5,1,No,4,Brennan MacCallum (A18),350
557,2019/8/1,10,Thu,1,5,Flat White (L),4.9,1,Yes,1,Law Library (F10),84
558,2019/8/1,10,Thu,1,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
559,2019/8/1,10,Thu,1,15,Hot Chocolate (L),4.6,1,Yes,0,Fisher Library (F03),70
561,2019/8/1,10,Thu,1,12,Chai Latte (S),3.6,1,No,2,The Quarter (A16),400
562,2019/8/1,10,Thu,1,5,Flat White (L),4.9,2,Yes,1,Law Library (F10),84
563,2019/8/1,10,Thu,1,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
565,2019/8/1,10,Thu,2,16,Hot Chocolate (S),3.8,3,Yes,1,Law Library (F10),84
566,2019/8/1,10,Thu,2,9,Cappuccino (L),4.9,1,No,6,Peter Nicol Russell (PNR),950
567,2019/8/1,10,Thu,2,5,Flat White (L),4.9,2,No,3,Abercrombie (H70),700
568,2019/8/1,10,Thu,2,4,Long Black (S),3.8,1,Yes,1,Law Library (F10),84
569,2019/8/1,10,Thu,2,4,Long Black (S),3.8,1,Yes,0,Fisher Library (F03),70
570,2019/8/1,10,Thu,2,7,Latte (L),4.9,1,No,4,Brennan MacCallum (A18),350
571,2019/8/1,10,Thu,2,16,Hot Chocolate (S),3.8,1,Yes,1,Law Library (F10),84
572,2019/8/1,10,Thu,2,12,Chai Latte (S),3.6,1,No,6,Peter Nicol Russell (PNR),950
573,2019/8/1,10,Thu,2,13,Mocha (L),5.4,1,No,1,Law Library (F10),84
574,2019/8/1,10,Thu,2,13,Mocha (L),5.4,1,No,5,Carslaw (F07),150
575,2019/8/1,10,Thu,3,6,Flat White (S),4,1,No,5,Carslaw (F07),150
576,2019/8/1,10,Thu,3,9,Cappuccino (L),4.9,1,No,0,Fisher Library (F03),70
577,2019/8/1,10,Thu,3,5,Flat White (L),4.9,2,No,3,Abercrombie (H70),700
578,2019/8/1,10,Thu,3,16,Hot Chocolate (S),3.8,1,Yes,0,Fisher Library (F03),70
579,2019/8/1,10,Thu,3,1,Ristretto,3.3,1,No,1,Law Library (F10),84
580,2019/8/1,10,Thu,3,12,Chai Latte (S),3.6,1,No,5,Carslaw (F07),150
581,2019/8/1,10,Thu,3,12,Chai Latte (S),3.6,1,No,4,Brennan MacCallum (A18),350
